,user_id_hashed,#business,#sports,#fun_facts,#international,#animals,#national,#health_n_fitness,#entertainment,#fashion,#automotive,#food,#technology,#travel,#games,#music,n/a
2012,5pdla2ApxP+UZWiodCgyC11hvH/rOy5RkO3TyQ==,"[0, 0]","[0, 0]","[1.0, 2890.0]","[0, 0]","[1.0, 5657.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 54213.0]","[0, 0]","[2.0, 38091.0]","[0, 0]","[1.0, 27942.0]","[0, 0]","[2.0, 77491.0]"
2013,QbsXMI2bPjl7og55KK/CQqnkCwBjvANMr/EIMQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 1705.0]","[1.0, 3252.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2014,xW7CcNhsyXg4k+UOmfS7Ptpd6Gmw2n/krOt2gw==,"[5.0, 26403.0]","[0, 0]","[0, 0]","[1.0, 5048.5]","[0, 0]","[46.0, 209568.5]","[0, 0]","[29.0, 148532.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 4187.0]","[0, 0]","[0, 0]","[0, 0]","[45.5, 206813.5]"
2015,8/zYveveYHUW1qyqL5RDcQpLnQsV7lGICes9vQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1818.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 918.0]","[0, 0]","[0, 0]","[0, 0]"
2016,v1w5rqsvgg8DqPqPGqFhX2NPyyBPR0S8Zlue3g==,"[13.5, 34945.5]","[18.0, 27638.0]","[7.0, 10435.0]","[16.0, 43224.0]","[3.0, 31284.0]","[55.0, 112682.0]","[2.0, 1624.0]","[39.0, 196243.0]","[12.0, 21871.0]","[2.0, 2488.0]","[1.0, 761.0]","[5.5, 30241.5]","[2.0, 4340.0]","[7.0, 9852.0]","[1.0, 732.0]","[12.5, 34346.5]"
2017,k1Hf2gaMhYEI3Jdmr3urxEKeqX3wiAkQ/UTRCA==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 912.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1980.0]","[0, 0]","[2.0, 37334.0]"
2018,OrMT2EhzWbn/ZBHUQHyOxp1UbNqGa4Vha20jeA==,"[3.5, 22120.0]","[0, 0]","[0, 0]","[11.0, 73336.0]","[5.0, 102310.0]","[34.0, 650169.5]","[13.5, 88178.5]","[50.0, 368854.0]","[0, 0]","[6.5, 15926.5]","[7.0, 82133.0]","[7.5, 23832.5]","[13.0, 271975.0]","[21.0, 50359.0]","[4.0, 35991.0]","[13.5, 87326.5]"
2019,cSpKHTgqYferKOfrPWQOrjYlES1Lw36VLGlq9g==,"[0, 0]","[2.0, 17655.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2020,Gx2ygBS7fW6E75P+/1uiZA8ucYtLA+ZQIifSAw==,"[8.5, 35717.5]","[20.0, 53220.0]","[3.0, 23842.0]","[6.0, 18095.0]","[2.0, 5843.0]","[3.0, 23325.0]","[0, 0]","[16.0, 208465.0]","[0, 0]","[4.0, 17030.0]","[2.0, 7995.0]","[4.5, 22347.5]","[2.0, 9757.0]","[2.0, 2247.0]","[0, 0]","[2.0, 13493.0]"
2021,5YzP8PETqHlNGjDFgL2kksAoy7+VpzrYDsHQxQ==,"[1.0, 65246.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 76160.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 72573.0]","[0, 0]","[3.0, 81227.0]"
2022,vwYZvE2LZ6dR0Je2SSeYRWW4Plj6t5liAfnZDQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 3955.0]","[1.0, 31696.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1201.0]"
2023,CJeYNvLZ/rO6oZKT75JMhMhBrIyOMvegas+9Tw==,"[3.0, 23588.0]","[0, 0]","[1.0, 20263.0]","[7.0, 1785128.5]","[7.0, 193087.0]","[31.0, 2598673.5]","[14.0, 672372.0]","[0, 0]","[0, 0]","[1.0, 56889.0]","[17.0, 616948.0]","[3.0, 239051.0]","[5.0, 54534.0]","[9.0, 156662.0]","[0, 0]","[32.0, 2598962.5]"
2024,9YkH397YFHJrkl1sOWYANZ3G41L9OfvsBTIUVw==,"[1.0, 754.0]","[21.0, 47166.0]","[0, 0]","[3.0, 1911.0]","[0, 0]","[7.0, 14390.0]","[1.0, 1142.0]","[4.0, 1974.0]","[2.0, 12923.0]","[1.0, 514.0]","[0, 0]","[1.0, 995.0]","[0, 0]","[2.0, 37430.0]","[0, 0]","[2.0, 13536.0]"
2025,lPQdbbokhJBczUpsqibqmQ2TcKy9IMZxEklp3A==,"[0, 0]","[1.0, 46575.0]","[0, 0]","[0, 0]","[1.0, 53395.0]","[2.0, 14472.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 22080.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 72039.0]"
2026,4irjbWAHKKmFgONv7kIMtyV/eT9oHC296NEXlQ==,"[90.0, 161096.0]","[222.5, 603467.5]","[17.0, 28162.0]","[108.0, 370974.0]","[26.0, 34635.0]","[219.5, 938478.5]","[79.0, 235609.0]","[270.0, 841745.5]","[95.0, 417517.0]","[64.0, 201876.0]","[17.0, 22672.0]","[77.5, 225371.5]","[33.0, 56352.0]","[59.0, 196610.0]","[21.0, 34822.0]","[218.5, 932928.5]"
2027,QO+Ppn8zlfEgUaqFjyYkkqsmzlJzsCYD+L2Brg==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1826.0]","[0, 0]","[0, 0]","[0, 0]","[10.0, 16209.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4.0, 13155.0]"
2028,3EyvYa9rxER2X0pIjqcF1nch6fHIq2tipsZ9Xw==,"[0, 0]","[2.0, 36556.0]","[2.0, 215891.0]","[1.0, 32236.0]","[1.0, 813.0]","[2.0, 101997.0]","[0, 0]","[0, 0]","[1.0, 12534.0]","[0, 0]","[1.0, 116017.0]","[1.0, 120041.0]","[0, 0]","[3.0, 10865.0]","[0, 0]","[3.0, 103367.0]"
2029,k0F15H7FD+kBqlOrKD76A/jHNNT1Edm0R+GTMw==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 100442.0]","[0, 0]","[0, 0]","[1, 2384294.0]"
2030,fjdKU7SIW8uiDpG4MnGdkpIxuhkA+zqKegoW+w==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 26456.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 20573.0]","[0, 0]","[0, 0]","[0, 0]"
2031,k/qdal/4ZTCYtRDCvsCccojrs+sKUQMNHkZQcA==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 102985.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2032,haouVMeTRcT2SkvW7261y5vu1Ww3UC3SERFdjw==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1762.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2033,B9CKgUthgYUTq+7c2Q4Y7afi/Ip9Nk4RBDAVyw==,"[0, 0]","[4.0, 24500.0]","[0, 0]","[0, 0]","[0, 0]","[6.0, 11840.0]","[0, 0]","[1.0, 11134.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 8783.0]"
2034,UGGp2HNinSWuGkv/DXjmIaZe+X8N1SrMh5k6Hg==,"[0, 0]","[2.0, 23586.0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 4464.0]","[1.0, 3051.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 11488.0]","[0, 0]","[2.0, 2373.0]","[0, 0]","[0, 0]","[3.0, 5665.0]"
2035,nPxStYYnAp7k3g6lwSLe2CMDlrhaQeup743A2Q==,"[3.0, 16155.0]","[5.0, 14446.0]","[2.0, 1761.0]","[0, 0]","[0, 0]","[4.0, 17425.0]","[0, 0]","[3.0, 36031.0]","[2.0, 5363.0]","[2.0, 4769.0]","[0, 0]","[1.0, 1159.0]","[0, 0]","[0, 0]","[0, 0]","[5.0, 5784.0]"
2036,Umfh72FS8xov2cUqEBIE/GVodLV/NYsCXhSLtA==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1335.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2037,RsZs1Yijn6wBNFfFgNNkUUncuH0VAfOT2YyI8w==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 2044.0]","[0, 0]","[3.0, 7615.0]","[11.0, 14849.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 4305.0]"
2038,xdQ7F1ZWCg8eVcj94sRWS/8g1N3GnH+RG4jOtA==,"[3.0, 3356.0]","[18.0, 65846.0]","[0, 0]","[13.0, 38154.5]","[1.0, 1528.0]","[17.5, 188364.0]","[5.0, 11676.0]","[19.0, 433756.0]","[0, 0]","[1.5, 1578.5]","[3.0, 15535.0]","[8.5, 10393.5]","[2.0, 1936.0]","[0, 0]","[0, 0]","[17.0, 261843.5]"
2039,pcTP5xrCj3e5UicSEOh5v7hvJv23LsZ8pm8g0A==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1958.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 19.0]","[0, 0]","[0, 0]"
2040,vXKtH+b4rgVyEWelWCMZRO8E5j2P4YX0N8QBqg==,"[0, 0]","[1.0, 13173.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 8226.0]","[0, 0]","[1.0, 703.0]","[1.0, 60825.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 61990.0]"
2041,9ZUQzUGUHIJjqTBmNOS68rxUFhDToFhDVwWZmA==,"[0, 0]","[4.0, 85211.0]","[0, 0]","[0, 0]","[1.0, 15000.0]","[4.0, 49555.0]","[1.0, 80508.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1774.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4.0, 50774.0]"
2042,57PDjxBHh0oPI8AWWiZZw9FbHjKwtfF1rJ8CUw==,"[2.0, 1151.0]","[2.0, 4906.0]","[0, 0]","[1.0, 787.0]","[1.0, 496.0]","[5.0, 5717.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 553.0]","[0, 0]","[0, 0]","[3.0, 7248.0]"
2043,WHO8ZHLeGhqeFyM6L/BaBhHrinfQuqc8GqRMzg==,"[2.0, 7121.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 1689.0]","[0, 0]","[1.0, 726.0]","[1.0, 919.0]","[1.0, 775.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 1444.0]"
2044,M194GHGkTVMwOYW52RgioXQpVWrNzxoqyYm3EQ==,"[9.0, 10331.0]","[26.0, 35248.0]","[6.0, 16688.0]","[8.0, 27866.0]","[16.0, 32007.0]","[23.0, 77619.0]","[5.0, 9281.0]","[27.0, 67156.0]","[8.0, 35731.0]","[19.0, 69529.0]","[14.0, 58992.0]","[3.0, 7400.0]","[23.0, 15621.0]","[7.0, 128968.0]","[0, 0]","[24.0, 78097.0]"
2045,wAamXlk7tC2qmzwhkIK0ckDNCvBOE2I1zPVIcg==,"[2.0, 232769.0]","[8.0, 515956.0]","[1.0, 23870.0]","[4.0, 138501.0]","[4.0, 211400.0]","[14.0, 214047.0]","[1.0, 30183.0]","[7.0, 267584.0]","[9.0, 919770.0]","[0, 0]","[4.0, 527806.0]","[1.0, 33486.0]","[3.0, 84376.0]","[2.0, 2573.0]","[0, 0]","[8.0, 345792.0]"
2046,6Zl+zCgsCJi9adZBFlxnmcT4Y7cILBEGNQ4q9Q==,"[1.0, 3680.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2047,v/HgwUsrm6xvK/6fhx9uba+2zzfVmUNP2KFO6A==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 4764.0]","[0, 0]","[0, 0]","[1.0, 5751.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2048,536igHYK5QoFcl8tH3NeF9MwQB518xpc7jgBaQ==,"[0, 0]","[0, 0]","[1.0, 2099.0]","[0, 0]","[0, 0]","[1.0, 11126.0]","[1.0, 1082.0]","[0, 0]","[1.0, 1122.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 2068.0]","[0, 0]","[0, 0]","[1, 1173.0]"
2049,0Uo0IlMFj+S8704tzeMKWZmn8IJbTwTOWs+ElQ==,"[1.0, 572.0]","[5.0, 13766.0]","[5.0, 8738.0]","[2.0, 1623.0]","[10.0, 14995.0]","[10.5, 62950.5]","[6.0, 19038.0]","[17.5, 164574.5]","[9.0, 23992.0]","[1.0, 732.0]","[1.0, 3234.0]","[2.0, 1698.0]","[5.0, 7309.0]","[2.0, 2367.0]","[0, 0]","[9.0, 23556.0]"
2050,hbAVtISGpo/Uf3UAnFDPdxb52gte4MhAPo54LA==,"[2.0, 1579.0]","[2.0, 16437.0]","[0, 0]","[2.0, 2070.0]","[0, 0]","[7.0, 9507.0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 5652.0]","[0, 0]","[1.0, 950.0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 5030.0]"
2051,FMtP5odHF1W/MjoJSBfNiW9/MMHw4Y9hFDSjCQ==,"[7.0, 7243.0]","[4.0, 5510.0]","[14.0, 36903.0]","[6.0, 6054.0]","[14.0, 55726.0]","[13.0, 22204.0]","[7.0, 13790.0]","[10.0, 52555.0]","[12.0, 20386.0]","[9.0, 13629.0]","[13.0, 18511.0]","[12.0, 20338.0]","[8.0, 25905.0]","[0, 0]","[0, 0]","[10.0, 49129.0]"
2052,mLeIYvVBd5+So4q4v8pB2hdnwF15BAsjYjgwQQ==,"[3.0, 27122.0]","[4.0, 29244.0]","[2.0, 14593.0]","[0, 0]","[0, 0]","[5.0, 33538.0]","[0, 0]","[3.0, 25441.0]","[1.0, 4547.0]","[0, 0]","[2.0, 13990.0]","[5.0, 39949.0]","[3.0, 10807.0]","[0, 0]","[0, 0]","[3.0, 19596.0]"
2053,9JkWnnEfHSCdnMImUkpJdg6kjNeSnQKqlKntew==,"[0, 0]","[1.0, 1264.0]","[0, 0]","[0, 0]","[3.0, 11208.0]","[1.0, 36457.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4.0, 2014475.0]","[0, 0]","[5.0, 2015577.0]"
2054,AhrGW9QBMTLaQO3aK0LzCidEhwkHwTBD+M6RbQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 354.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 37652.0]","[0, 0]","[0, 0]"
2055,otk4hMqsgLMtG+yEDBvE122zrZnSHbmgIj/XJA==,"[0, 0]","[1.0, 1216.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2056,V8Eh6cKfUUSRWS2HzdhDYPvwvcrC3/tL1IZB/w==,"[0, 0]","[1.0, 135263.0]","[1.0, 1078.0]","[0, 0]","[0, 0]","[2.0, 61584.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 15542.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 6731.0]"
2057,9lmMaeEb283CLFcnQaqLpuf19HeYade40TTADQ==,"[0, 0]","[1.0, 824.0]","[0, 0]","[0, 0]","[2.0, 4940.0]","[3.0, 49154.0]","[2.0, 26322.0]","[1.0, 748.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 9756.0]"
2058,mxQUdRJOIAkk7GmLgAcwKShpd0gab7UsaQZoYw==,"[2.0, 2462.0]","[0, 0]","[3.0, 54625.0]","[3.0, 11870.0]","[2.0, 58312.0]","[3.0, 101686.0]","[1.0, 9148.0]","[0, 0]","[0, 0]","[2.0, 2258.0]","[3.0, 22976.0]","[1.0, 5210.0]","[2.0, 8967.0]","[3.0, 138217.0]","[0, 0]","[4.0, 25424.0]"
2059,YcAJha14WF3+LJ4bZJn0bhmu2yXaV2J/inbdGA==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 44420.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 41536.0]"
2060,UGH3x5IcIppwyDDJTQeTdteqo3gNgsHs9aXGqg==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6.0, 70191.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 74799.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2061,ShT9nIokiq962YiFkwtkaaLPU2V6YlJxRuVKTQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 2383.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2062,RAAAK6NBYidQwwo4MJa7a2vIWpLz52N+uG8Rjw==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1224.0]"
2063,wh4J8szFUismKWSbe57OlktzMEKPyW/iiehs8Q==,"[0, 0]","[0, 0]","[1.0, 1476.0]","[0, 0]","[1.0, 425.0]","[2.0, 1254.0]","[0, 0]","[0, 0]","[1.0, 516.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 1838.0]"
2064,LX663iytJne0P50q5Fl2loHPLF5fbtTestWCig==,"[0, 0]","[0, 0]","[1.0, 600.0]","[0, 0]","[0, 0]","[4.0, 6229.0]","[1.0, 2607.0]","[4.0, 5688.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 1656.0]"
2065,yxpcStwDpfBl6UhBro4Nw/CO2Bm/UW8bY9MBMA==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 11649.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 70491.0]","[0, 0]","[0, 0]","[3.0, 102036.0]"
2066,qOxwq1xhYSuipJpWkVggvxpuhoSckDrFXwmrug==,"[3.0, 2203.0]","[3.0, 2099.0]","[0, 0]","[2.0, 5629.0]","[3.0, 6896.0]","[4.0, 7535.0]","[1.0, 466.0]","[4.0, 3582.0]","[1.0, 597.0]","[0, 0]","[2.0, 2297.0]","[0, 0]","[3.0, 9694.0]","[0, 0]","[0, 0]","[5.0, 7552.0]"
2067,YIE4YghvNNqC27mGiBIZxRLX5Rsq2qKZ4KOjEg==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 766.0]"
2068,0O/lG5eqvDrJtMhzq/uqPmZ4OpgUH9NRffjSyQ==,"[0, 0]","[5.0, 5864.0]","[2.0, 1591.0]","[0, 0]","[1.0, 715.0]","[4.0, 5661.0]","[1.0, 764.0]","[1.0, 742.0]","[2.0, 3739.0]","[0, 0]","[0, 0]","[1.0, 812.0]","[1.0, 803.0]","[4.0, 136581.0]","[0, 0]","[6.0, 6613.0]"
2069,6S0Yl52cBXIfNYJLoCiXMrMHaIwHx5YFydY9IQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 14622.0]","[1.0, 1351.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 829.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2070,L3Wc21r3+zMScwXZeVj4VyrNJ4I9ZgjHZBb6ag==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 12112.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4.0, 14229.0]"
2071,jarwDQY9PWbD4GOwfNEAnL6vzs9sV+z7dzNytA==,"[1.0, 1574.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 6575.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2072,aK3YT+0hHdT9MJ2BlSeYwiODzOL9IRKqsOM7DQ==,"[114.5, 175197.0]","[9.0, 21202.0]","[34.0, 72591.0]","[216.0, 485351.5]","[66.5, 106864.0]","[344.5, 655135.5]","[45.0, 81974.0]","[8.0, 47417.0]","[2.0, 12874.0]","[64.0, 74111.5]","[60.0, 207579.0]","[62.5, 152908.5]","[128.0, 152741.0]","[71.0, 78431.0]","[0, 0]","[60.0, 207552.0]"
2073,0ifbWl6VRRz49M5biZ8Hjv1hM1WzKuECq7sTIQ==,"[1.0, 1065.0]","[1.0, 1401.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 3365.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2074,AL7LyoGw07CCMPF2TPbdfS+BTw0HzqZWmWtj6A==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[6.0, 8228.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[5.0, 4506.0]"
2075,A/DZvZaLXr5rXTYAVy60svrfCWv5M8nK1RqiTA==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1366.0]"
2076,FFslgBkitE7x3f6QF+Pz6LAta/5P1xA+g1WWkw==,"[3.0, 25055.0]","[0, 0]","[13.0, 80411.0]","[5.0, 21951.0]","[6.0, 61002.0]","[12.0, 845895.0]","[3.0, 19563.0]","[0, 0]","[0, 0]","[7.5, 38501.0]","[6.0, 21089.0]","[3.5, 16596.0]","[7.0, 20179.0]","[3.0, 6774.0]","[0, 0]","[13.0, 847830.0]"
2077,bPWTzLPyPEZKW6O9OPMVlzFALlvTIPmwxHdR0g==,"[2.0, 7323.0]","[1.0, 1074.0]","[0, 0]","[1.0, 6663.0]","[0, 0]","[7.0, 162264.0]","[0, 0]","[2.0, 146584.0]","[0, 0]","[3.0, 18771.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 148350.0]"
2078,XvpLduf8EeAkNpsqfHVL+7JK3/7k5792jYK6Qg==,"[1.0, 1139.0]","[2.0, 2303.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1841.0]","[0, 0]","[1.0, 13812.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 9736.0]"
2079,vbv8zPI/je9Lxr6cL/IbxStCwe/CK/WDXeGh1Q==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1886.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 1188.0]","[0, 0]","[2.0, 1300.0]"
2080,jJL+ovHEF0MNfc+JJa+5HdPDSQVVHetetbI0pA==,"[1.0, 39721.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
2081,mTbCPC5URuyh0qlYNxbDNS/iqureyn0LIgrmFQ==,"[17.5, 40795.5]","[29.0, 91334.0]","[2.0, 137556.0]","[19.5, 170403.0]","[3.0, 51135.0]","[47.0, 124629.0]","[3.0, 5637.0]","[54.5, 115348.5]","[4.0, 10867.0]","[15.5, 18555.5]","[7.0, 6932.0]","[15.0, 49309.5]","[2.0, 4559.0]","[10.0, 519111.0]","[1.0, 27341.0]","[10.0, 24925.5]"
2082,uWX832ryxhxnLqIRD6KDq+7cwnAN6Tl9wtU/yg==,"[1.0, 682.0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 1425.0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 1832.0]","[0, 0]","[1.0, 568.0]","[0, 0]","[0, 0]","[1.0, 16031.0]","[0, 0]","[2.0, 1245.0]"
2083,b2D3fQvf03v9Sgl5pgM7oATdfRZJUUPXMuqJlg==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 29225.0]","[2.0, 60155.0]","[1.0, 19192.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 14691.0]","[1.0, 71232.0]","[1.0, 727.0]","[0, 0]","[0, 0]","[0, 0]"
2084,i5Gmb4jLWEVb2h2XKk3E2VzvjDwIwRQxXMzLWQ==,"[53.5, 53193.5]","[0, 0]","[26.0, 38304.0]","[44.0, 131988.0]","[24.5, 239149.5]","[180.5, 223359.0]","[41.0, 62271.0]","[0, 0]","[0, 0]","[49.0, 58362.5]","[15.0, 41834.0]","[48.5, 213862.5]","[6.0, 4254.0]","[8.0, 8198.0]","[16.0, 12918.0]","[181.5, 223821.0]"
2085,GtThqW+cxXD81ng9cjyuLO1ph0wXcJSeMDtl6w==,"[0, 0]","[2.0, 556184.0]","[1.0, 7192.0]","[0, 0]","[3.0, 517238.0]","[0, 0]","[6.0, 2576048.0]","[1.0, 149976.0]","[5.0, 3781123.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1988.0]","[2.0, 569514.0]"
